Path,File type,File size,Category,Proposed action,Reason,Attribution required,Safe to delete,Final action
tests/integration/test_selective_aerokan_safety_corrector_smoke.py,.py,508,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_abstention.py,.py,1593,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_aerokan_kan.py,.py,3078,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_aerokan_pipeline.py,.py,3745,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_alert_hysteresis.py,.py,3476,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_anomaly_ensemble.py,.py,1699,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_anomaly_metrics.py,.py,1656,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_anomaly_persistence.py,.py,2241,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_attention_masking.py,.py,1185,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_cmapss_loader.py,.py,2039,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_condition_normalization.py,.py,2092,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_conformal.py,.py,1854,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_critical_gate_aerokan_corrector.py,.py,10884,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_deep_inference.py,.py,807,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_deep_model_shapes.py,.py,1120,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_deep_rul_metrics.py,.py,1384,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_deep_training_utils.py,.py,2097,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_domain_shift.py,.py,1631,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_engine_balanced_sampling.py,.py,1431,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_engine_bootstrap.py,.py,1591,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_extended_training.py,.py,2389,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_final_release.py,.py,11632,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_group_cross_validation.py,.py,1371,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_health_targets.py,.py,1183,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_leave_one_domain_out.py,.py,1726,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_maintenance_safety_policy_refinement.py,.py,6373,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_metrics.py,.py,2045,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_multi_subset_loader.py,.py,2723,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_operating_point_metrics.py,.py,1260,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_operating_regimes.py,.py,1394,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_page_hinkley.py,.py,1959,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_paired_sequences.py,.py,2330,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_patch_transformer.py,.py,1396,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_pca_health_index.py,.py,854,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_pca_reconstruction.py,.py,866,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_physics_candidate_registry.py,.py,1488,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_physics_composite_loss.py,.py,2910,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_physics_full_run_orchestration.py,.py,29440,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_physics_guided_patch_transformer.py,.py,3318,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_physics_guided_temporal_rul_refinement.py,.py,14408,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_physics_loss_components.py,.py,1485,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_physics_violation_metrics.py,.py,1614,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_policy_registry.py,.py,3205,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_positional_encoding.py,.py,1028,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_quantile_regression.py,.py,1045,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_readme_release.py,.py,8422,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_regime_consistency.py,.py,7436,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_rul_targets.py,.py,2226,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_score_calibration.py,.py,957,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_seed_evaluation.py,.py,1190,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_selective_aerokan_safety_corrector.py,.py,13946,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_sequence_dataset.py,.py,985,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_sequence_windowing.py,.py,3956,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_support_score.py,.py,999,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_tcn_causality.py,.py,530,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_temporal_constraints.py,.py,2660,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_temporal_model_stability.py,.py,839,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_temporal_transformer.py,.py,1326,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_tree_quantiles.py,.py,1124,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_uncertainty_maintenance_policy.py,.py,1703,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
tests/unit/test_uncertainty_metrics.py,.py,895,Keep,Keep,"Project source, config, docs, tests or curated example.",No,No,Kept
